sale_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;price_sold;base_price;brand;category;model;size;color;is_best_seller
V5233299751;2024-03-18;10:27;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0208;F;40;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V5233299751;2024-03-18;10:27;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0208;F;40;True;0;15;G031;20,0;20,0;Tee-short;Tee-short;Tee-short;XS;None;False
V8951094916;2024-03-19;17:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0174;M;37;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V9512061232;2024-03-12;14:31;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0184;F;34;True;0;10;P010;106,58;152,25;New Balance;Running;Flex;42;Red Blood;False
V8429050070;2024-03-25;14:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0278;F;42;True;0;5;P030;42,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3788671207;2024-03-30;09:53;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0136;M;52;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V1174992271;2024-03-12;12:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0051;F;50;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1174992271;2024-03-12;12:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0051;F;50;True;0;5;G030;30,0;30,0;Lacets;Lacets;Lacets;S;None;False
V1174992271;2024-03-12;12:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0051;F;50;True;0;5;G030;30,0;30,0;Lunettes;Lunettes;Lunettes;L;None;False
V5700931702;2024-03-21;10:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0218;M;35;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V5216434269;2024-03-27;13:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0063;F;59;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V5216434269;2024-03-27;13:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0063;F;59;True;0;13;G035;20,0;20,0;Bonnet;Bonnet;Bonnet;XS;None;False
V3269110316;2024-03-06;14:43;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0012;M;38;False;0;0;P030;35,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5789968222;2024-03-27;16:53;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0006;M;44;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V7696436400;2024-03-18;14:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0224;F;45;True;0;5;P030;54,86;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5206679477;2024-03-16;14:36;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0010;M;37;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2886342582;2024-03-12;18:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0166;F;33;True;10;5;P030;58,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8895325893;2024-03-13;17:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0273;F;53;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6629316253;2024-03-19;09:02;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0154;M;45;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V3693428221;2024-03-01;10:14;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0106;M;36;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V1222981072;2024-03-28;15:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0029;M;46;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9750788417;2024-03-05;18:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0223;F;41;False;0;0;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V4348187528;2024-03-28;17:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0275;M;33;False;0;0;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V2857683488;2024-03-25;10:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0185;M;30;False;0;0;P034;94,94999999999999;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V2857683488;2024-03-25;10:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0185;M;30;False;0;0;G034;10,0;10,0;Echarpe;Echarpe;Echarpe;XL;None;False
V9240833983;2024-03-19;18:13;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0139;M;66;True;20;5;P030;57,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9429006950;2024-03-25;14:13;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0040;M;50;True;0;10;P035;108,35999999999999;135,45;New Balance;Basketball;Zoom;37;Pink;False
V7770185511;2024-03-29;13:13;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0096;M;58;False;0;0;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V6385475948;2024-03-26;18:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0063;F;59;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7540891278;2024-03-05;12:10;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0185;M;30;False;0;0;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V8801418263;2024-03-04;10:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0009;F;45;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5939274582;2024-03-22;09:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0253;F;31;True;10;15;P031;151,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V7208897701;2024-03-18;17:46;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0004;M;57;False;0;0;P010;144,64;152,25;New Balance;Running;Flex;42;Red Blood;False
V7208897701;2024-03-18;17:46;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0004;M;57;False;0;0;G010;40,0;40,0;Tee-short;Tee-short;Tee-short;M;None;False
V8433501805;2024-03-04;09:46;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0297;F;48;True;20;5;P030;57,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5221763434;2024-03-29;10:15;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0113;M;63;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5221763434;2024-03-29;10:15;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0113;M;63;True;0;5;G030;40,0;40,0;Lunettes;Lunettes;Lunettes;XL;None;False
V4036083344;2024-03-13;11:53;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0055;F;68;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2894419527;2024-03-23;16:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0224;F;45;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5481291065;2024-03-23;10:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0099;F;46;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6502082032;2024-03-02;11:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0136;M;52;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8808882004;2024-03-12;15:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0027;F;31;True;0;14;P010;144,64;152,25;New Balance;Running;Flex;42;Red Blood;False
V6293768505;2024-03-04;14:55;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0180;F;30;True;0;9;P010;98,96000000000001;152,25;New Balance;Running;Flex;42;Red Blood;False
V6293768505;2024-03-04;14:55;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0180;F;30;True;0;9;G010;30,0;30,0;Lacets;Lacets;Lacets;L;None;False
V2072485548;2024-03-30;12:39;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0187;F;39;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2982481268;2024-03-18;18:26;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0134;M;49;False;0;0;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V1749491074;2024-03-09;16:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0239;F;38;False;0;0;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V7448957069;2024-03-22;16:41;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0219;F;42;True;0;15;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V5489515860;2024-03-09;14:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0205;F;53;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5797988497;2024-03-22;14:36;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0087;F;63;True;0;15;P031;132,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V2653862150;2024-03-13;14:52;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0198;F;49;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2653862150;2024-03-13;14:52;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0198;F;49;True;0;5;G030;30,0;30,0;Echarpe;Echarpe;Echarpe;S;None;False
V7891677349;2024-03-16;13:35;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0106;M;36;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V7835430647;2024-03-20;10:39;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0232;F;44;False;0;0;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V9900700119;2024-03-27;17:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0174;M;37;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7602575554;2024-03-11;14:52;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0017;M;40;False;0;0;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V7961289672;2024-03-16;09:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0221;M;40;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V4987126850;2024-03-19;15:42;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0156;F;30;False;0;0;P034;125,20999999999998;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V4987126850;2024-03-19;15:42;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0156;F;30;False;0;0;G034;30,0;30,0;Lacets;Lacets;Lacets;S;None;False
V7054856017;2024-03-09;15:36;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0064;M;29;False;0;0;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V2704579101;2024-03-25;17:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0175;M;43;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V7762798261;2024-03-07;10:12;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0105;M;37;True;0;12;P034;125,20999999999998;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V3187342552;2024-03-25;12:10;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0035;M;51;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V8964562235;2024-03-07;10:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0273;F;53;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2315389038;2024-03-02;12:13;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0041;F;32;False;0;0;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V5187182795;2024-03-04;16:46;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0268;F;38;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9559681924;2024-03-09;12:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0267;M;50;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V1460749144;2024-03-01;14:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0164;F;38;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V5056351406;2024-03-23;14:02;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0081;M;34;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8387656285;2024-03-15;18:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0150;F;33;False;0;0;P030;56,04;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7627233689;2024-03-28;12:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0278;F;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7627233689;2024-03-28;12:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0278;F;42;True;0;5;G030;40,0;40,0;Bonnet;Bonnet;Bonnet;M;None;False
V2647607198;2024-03-30;15:43;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0289;F;42;True;30;5;P030;56,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2647607198;2024-03-30;15:43;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0289;F;42;True;30;5;G030;40,0;40,0;Tee-short;Tee-short;Tee-short;M;None;False
V3650610159;2024-03-29;11:05;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0108;F;39;False;0;0;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V4355394860;2024-03-22;13:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0257;M;38;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9687253675;2024-03-07;09:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0202;M;39;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V8892441273;2024-03-21;13:38;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0107;F;36;True;0;16;P034;136,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V8892441273;2024-03-21;13:38;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0107;F;36;True;0;16;G034;30,0;30,0;Lunettes;Lunettes;Lunettes;S;None;False
V2698089089;2024-03-29;11:47;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0113;M;63;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9523108675;2024-03-18;17:43;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0143;F;40;True;0;15;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V9471360348;2024-03-01;13:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0183;M;60;True;0;5;P030;32,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4287701193;2024-03-22;14:43;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0208;F;40;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3702722142;2024-03-12;10:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0103;F;41;False;0;0;P010;109,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V9093238652;2024-03-23;12:14;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0203;M;33;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9093238652;2024-03-23;12:14;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0203;M;33;False;0;0;G030;20,0;20,0;Tee-short;Tee-short;Tee-short;L;None;False
V9093238652;2024-03-23;12:14;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0203;M;33;False;0;0;G030;10,0;10,0;Lunettes;Lunettes;Lunettes;XL;None;False
V8976452637;2024-03-10;14:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0034;F;29;False;0;0;P034;133,56;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V8976452637;2024-03-10;14:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0034;F;29;False;0;0;G034;10,0;10,0;Lunettes;Lunettes;Lunettes;XL;None;False
V9036954987;2024-03-09;15:02;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0112;F;34;True;30;5;P030;56,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4588148836;2024-03-28;16:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0089;F;32;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1407182586;2024-03-04;13:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0194;M;49;True;0;16;P034;139,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V9099919982;2024-03-27;11:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0178;F;36;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9099919982;2024-03-27;11:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0178;F;36;False;0;0;G030;20,0;20,0;Bonnet;Bonnet;Bonnet;L;None;False
V5908245679;2024-03-29;13:42;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0164;F;38;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V6016874479;2024-03-02;15:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0064;M;29;False;0;0;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V5587936419;2024-03-08;12:09;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0179;F;29;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V7914119400;2024-03-07;12:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0129;F;34;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6273880929;2024-03-15;14:46;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0192;M;23;True;10;5;P030;58,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8630080585;2024-03-26;17:15;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0076;M;66;True;0;5;P030;48,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8301921379;2024-03-11;18:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0047;M;62;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8301921379;2024-03-11;18:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0047;M;62;True;0;5;G030;10,0;10,0;Lacets;Lacets;Lacets;S;None;False
V8301921379;2024-03-11;18:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0047;M;62;True;0;5;G030;10,0;10,0;Bonnet;Bonnet;Bonnet;XL;None;False
V8301921379;2024-03-11;18:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0047;M;62;True;0;5;G030;10,0;10,0;Bonnet;Bonnet;Bonnet;XS;None;False
V8301921379;2024-03-11;18:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0047;M;62;True;0;5;G030;10,0;10,0;Tee-short;Tee-short;Tee-short;XS;None;False
V2945582290;2024-03-02;11:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0219;F;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1451095962;2024-03-09;14:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0223;F;41;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1451095962;2024-03-09;14:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0223;F;41;False;0;0;G030;10,0;10,0;Bonnet;Bonnet;Bonnet;XL;None;False
V1451095962;2024-03-09;14:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0223;F;41;False;0;0;G030;20,0;20,0;Lacets;Lacets;Lacets;M;None;False
V1352713642;2024-03-28;09:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0241;F;41;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6456643343;2024-03-13;09:55;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0199;M;48;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
