sale_id;line_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;product_kind;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;brand;category;model;size;color;is_best_seller
V011657;L0014663;2024-01-02;13:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0344;M;44;true;0;16;P020;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V011658;L0014664;2024-01-11;11:16;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0253;F;42;true;0;11;P043;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Flex;44;Sunny Yellow;false
V011659;L0014665;2024-01-22;16:36;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0410;M;46;true;0;11;P052;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Pro;45;Electric Blue;false
V011660;L0014666;2024-01-12;14:40;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0188;F;35;true;0;10;P061;shoe;102,32;0,2;85,27;17,05;0;102,32;102,32;Puma;Running;Pro;34;Pink;false
V011661;L0014667;2024-01-04;18:03;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0417;M;29;true;170;7;P070;shoe;73,55;0,2;61,29;12,26;17;90,55;90,55;Nike;Casual;Max;40;Pink;true
V011662;L0014668;2024-01-30;11:48;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0398;F;16;true;338;7;P031;shoe;79;0,2;65,83;13,17;33,8;112,8;112,8;New Balance;Trail;Max;38;Electric Blue;false
V011663;L0014669;2024-01-26;09:27;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0093;F;39;false;0;0;P070;shoe;90,55;0,2;75,46;15,09;0;90,55;90,55;Nike;Casual;Max;40;Pink;true
V011664;L0014670;2024-01-15;09:42;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0180;F;30;true;230;7;P071;shoe;75,6;0,2;63;12,6;23;98,6;113;Puma;Training;Pro;41;Black;false
V011665;L0014671;2024-01-31;11:43;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0023;M;44;true;0;9;P047;shoe;94;0,2;78,33;15,67;0;94;94;Nike;Trail;Zoom;44;Black;false
V011666;L0014672;2024-02-16;18:11;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0410;M;46;true;0;16;P020;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V011667;L0014673;2024-02-26;17:57;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0113;M;45;true;0;18;P059;shoe;160;0,2;133,33;26,67;0;160;160;Nike;Limited Edition;Max;30;Deep Purple;true
V011667;L0014674;2024-02-26;17:57;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0113;M;45;true;0;18;A010;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Casquette;Casquette;S;White;false
V011668;L0014675;2024-02-26;12:15;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0198;M;38;true;0;8;P085;shoe;89;0,2;74,17;14,83;0;89;89;Puma;Training;Elite;30;Light Green;false
V011669;L0014676;2024-02-12;12:06;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0063;M;51;false;0;0;P070;shoe;90,55;0,2;75,46;15,09;0;90,55;90,55;Nike;Casual;Max;40;Pink;true
V011670;L0014677;2024-02-13;15:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0363;F;46;true;228;10;P043;shoe;90,2;0,2;75,17;15,03;22,8;113;113;New Balance;Training;Flex;44;Sunny Yellow;false
V011670;L0014678;2024-02-13;15:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0363;F;46;true;228;10;A004;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Lacets;Lacets;L;Classic Grey;false
V011671;L0014679;2024-02-08;10:51;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0200;F;22;true;0;9;P070;shoe;90,55;0,2;75,46;15,09;0;90,55;90,55;Nike;Casual;Max;40;Pink;true
V011672;L0014680;2024-02-21;15:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0395;M;31;true;0;16;P059;shoe;160;0,2;133,33;26,67;0;160;160;Nike;Limited Edition;Max;30;Deep Purple;true
V011673;L0014681;2024-02-27;10:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0116;M;38;false;0;0;P048;shoe;118;0,2;98,33;19,67;0;118;118;Puma;Trail;Pro;39;Premium Black;false
V011673;L0014682;2024-02-27;10:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0116;M;38;false;0;0;P042;shoe;109,5;0,2;91,25;18,25;0;109,5;109,5;Puma;Training;Pro;39;Red Blood;false
V011674;L0014683;2024-02-05;17:01;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0255;F;45;false;0;0;P071;shoe;113;0,2;94,17;18,83;0;113;113;Puma;Training;Pro;41;Black;false
V011674;L0014684;2024-02-05;17:01;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0255;F;45;false;0;0;A008;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Bonnet;Bonnet;XL;Classic Grey;false
V011675;L0014685;2024-02-13;16:08;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0318;M;24;false;0;0;P075;shoe;95,17;0,2;79,31;15,86;0;95,17;95,17;New Balance;Trail;Zoom;40;Light Green;true
V011675;L0014686;2024-02-13;16:08;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0318;M;24;false;0;0;P024;shoe;102,46;0,2;85,38;17,08;0;102,46;102,46;New Balance;Trail;Zoom;40;Classic Grey;false
V011676;L0014687;2024-02-09;16:07;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0130;M;58;true;0;8;P025;shoe;87;0,2;72,5;14,5;0;87;87;Nike;Casual;Air;42;Red Blood;true
V011677;L0014688;2024-02-01;09:07;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0267;M;21;true;0;10;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V011678;L0014689;2024-02-08;14:00;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0315;F;36;false;0;0;P075;shoe;95,17;0,2;79,31;15,86;0;95,17;95,17;New Balance;Trail;Zoom;40;Light Green;true
V011679;L0014690;2024-02-21;18:47;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0286;M;22;true;0;15;P060;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Zoom;38;Deep Blue;false
V011680;L0014691;2024-02-19;14:41;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0041;M;30;true;0;15;P069;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Air;42;White;false
V011681;L0014692;2024-02-27;11:49;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0340;M;38;true;0;16;P087;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Flex;38;Black;false
V011682;L0014693;2024-02-13;17:55;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0019;F;34;true;0;15;P069;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Air;42;White;false
V011683;L0014694;2024-02-12;13:44;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0251;M;34;true;0;5;P021;shoe;59,76;0,2;49,8;9,96;0;59,76;91,78;Nike;Training;Flex;43;Red Blood;false
V011684;L0014695;2024-02-08;09:38;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0271;M;43;true;0;14;P038;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Puma;Limited Edition;Elite;32;Black;false
V011685;L0014696;2024-02-02;18:09;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0052;M;29;true;0;15;P081;shoe;155,3;0,2;129,42;25,88;0;155,3;155,3;Puma;Limited Edition;Zoom;36;Classic Grey;false
V011686;L0014697;2024-02-26;13:33;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0131;F;59;false;0;0;P027;shoe;160;0,2;133,33;26,67;0;160;160;Puma;Limited Edition;Zoom;33;Red Blood;false
V011686;L0014698;2024-02-26;13:33;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0131;F;59;false;0;0;P013;shoe;109,38;0,2;91,15;18,23;0;109,38;109,38;Puma;Basketball;Flex;33;Black;false
V011687;L0014699;2024-02-27;14:07;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0376;F;20;true;0;9;P070;shoe;90,55;0,2;75,46;15,09;0;90,55;90,55;Nike;Casual;Max;40;Pink;true
V011688;L0014700;2024-02-12;12:45;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0131;F;59;false;0;0;P067;shoe;87;0,2;72,5;14,5;0;87;87;Puma;Casual;Flex;44;Deep Blue;false
V011689;L0014701;2024-02-02;17:46;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0251;M;34;true;0;9;P071;shoe;91,11;0,2;75,92;15,19;0;91,11;113;Puma;Training;Pro;41;Black;false
V011690;L0014702;2024-02-07;10:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0213;M;26;true;427;11;P069;shoe;111,12;0,2;92,6;18,52;42,7;153,82;153,82;Nike;Limited Edition;Air;42;White;false
V011691;L0014703;2024-02-29;09:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0255;F;45;false;0;0;P042;shoe;109,5;0,2;91,25;18,25;0;109,5;109,5;Puma;Training;Pro;39;Red Blood;false
V011691;L0014704;2024-02-29;09:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0255;F;45;false;0;0;A007;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Chaussettes;Chaussettes;L;Classic Grey;false
V011692;L0014705;2024-02-19;12:14;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0271;M;43;true;0;13;P060;shoe;137,21;0,2;114,34;22,87;0;137,21;153,82;Nike;Limited Edition;Zoom;38;Deep Blue;false
V011693;L0014706;2024-02-28;18:32;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0395;M;31;true;0;16;P087;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Flex;38;Black;false
V011694;L0014707;2024-02-01;16:28;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0236;F;36;true;0;16;P059;shoe;160;0,2;133,33;26,67;0;160;160;Nike;Limited Edition;Max;30;Deep Purple;true
V011695;L0014708;2024-02-01;14:52;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0124;M;35;true;126;17;P020;shoe;147,4;0,2;122,83;24,57;12,6;160;160;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V011695;L0014709;2024-02-01;14:52;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0124;M;35;true;126;17;A010;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Casquette;Casquette;S;White;false
V011696;L0014710;2024-02-06;11:50;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0016;M;32;false;0;0;P070;shoe;90,55;0,2;75,46;15,09;0;90,55;90,55;Nike;Casual;Max;40;Pink;true
V011696;L0014711;2024-02-06;11:50;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0016;M;32;false;0;0;A007;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Chaussettes;Chaussettes;L;Classic Grey;false
V011696;L0014712;2024-02-06;11:50;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0016;M;32;false;0;0;A012;accessory;8,92;0,2;7,43;1,49;0;8,92;8,92;Accessoire;Lacets;Lacets;S;White;false
V011697;L0014713;2024-02-27;12:39;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0041;M;30;true;0;10;P003;shoe;106,76;0,2;88,97;17,79;0;106,76;106,76;Nike;Running;Max;37;Classic Grey;false
V011698;L0014714;2024-02-28;09:58;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0186;M;33;false;0;0;P057;shoe;100,34;0,2;83,62;16,72;0;100,34;100,34;New Balance;Training;Max;33;Pink;false
V011699;L0014715;2024-02-19;09:29;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0390;F;34;true;241;6;P021;shoe;67,68;0,2;56,4;11,28;24,1;91,78;91,78;Nike;Training;Flex;43;Red Blood;false
V011700;L0014716;2024-02-14;11:06;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0201;F;32;true;0;10;P049;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Air;30;Sunny Yellow;false
V011701;L0014717;2024-02-20;16:34;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0191;F;23;false;0;0;P043;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Flex;44;Sunny Yellow;false
V011702;L0014718;2024-02-23;12:36;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0124;M;35;true;0;16;P038;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Puma;Limited Edition;Elite;32;Black;false
V011702;L0014719;2024-02-23;12:36;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0124;M;35;true;0;16;A007;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Chaussettes;Chaussettes;L;Classic Grey;false
V011703;L0014720;2024-02-29;15:43;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0118;M;49;true;0;11;P039;shoe;110,69;0,2;92,24;18,45;0;110,69;110,69;Puma;Training;Air;45;Premium Black;false
V011704;L0014721;2024-02-13;09:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0034;801;2023-12-10;Apprentice;0,22;0,78;C0252;F;34;true;0;22;P002;shoe;109,02;0,2;90,85;18,17;0;109,02;109,02;Puma;Basketball;Zoom;39;Pink;true
V011704;L0014722;2024-02-13;09:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0034;801;2023-12-10;Apprentice;0,22;0,78;C0252;F;34;true;0;22;P084;shoe;116,76;0,2;97,3;19,46;0;116,76;116,76;Puma;Basketball;Zoom;39;Brown Bear;false
V011705;L0014723;2024-02-12;09:53;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0189;F;37;true;0;11;P015;shoe;112,04;0,2;93,37;18,67;0;112,04;112,04;Puma;Basketball;Air;36;Electric Blue;false
V011706;L0014724;2024-02-28;09:57;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0198;M;38;true;0;11;P048;shoe;118;0,2;98,33;19,67;0;118;118;Puma;Trail;Pro;39;Premium Black;false
V011707;L0014725;2024-02-23;13:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0344;M;44;true;0;10;P037;shoe;92;0,2;76,67;15,33;0;92;92;New Balance;Running;Pro;42;Light Green;false
V011707;L0014726;2024-02-23;13:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0344;M;44;true;0;10;A007;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Chaussettes;Chaussettes;L;Classic Grey;false
V011708;L0014727;2024-02-01;14:22;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0354;M;27;false;0;0;P047;shoe;94;0,2;78,33;15,67;0;94;94;Nike;Trail;Zoom;44;Black;false
V011709;L0014728;2024-02-20;16:16;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0014;M;25;false;0;0;P081;shoe;130,14;0,2;108,45;21,69;0;130,14;155,3;Puma;Limited Edition;Zoom;36;Classic Grey;false
V011710;L0014729;2024-02-23;14:47;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0340;M;38;true;0;12;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V011710;L0014730;2024-02-23;14:47;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0340;M;38;true;0;12;A005;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Casquette;Casquette;S;Deep Blue;false
V011711;L0014731;2024-02-27;11:44;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0311;F;54;false;0;0;P047;shoe;94;0,2;78,33;15,67;0;94;94;Nike;Trail;Zoom;44;Black;false
V011712;L0014732;2024-02-01;13:26;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0356;F;16;true;0;8;P025;shoe;87;0,2;72,5;14,5;0;87;87;Nike;Casual;Air;42;Red Blood;true
V011713;L0014733;2024-02-28;13:07;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0354;M;27;false;0;0;P031;shoe;112,8;0,2;94;18,8;0;112,8;112,8;New Balance;Trail;Max;38;Electric Blue;false
V011714;L0014734;2024-02-13;13:31;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0268;M;40;true;0;15;P069;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Air;42;White;false
V011715;L0014735;2024-02-02;09:46;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0112;M;21;true;0;16;P087;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Flex;38;Black;false
V011716;L0014736;2024-02-21;12:08;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0055;F;25;false;0;0;P052;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Pro;45;Electric Blue;false
V011717;L0014737;2024-02-22;12:44;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0258;F;16;false;0;0;P002;shoe;109,02;0,2;90,85;18,17;0;109,02;109,02;Puma;Basketball;Zoom;39;Pink;true
V011718;L0014738;2024-02-07;17:13;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0322;M;38;true;0;10;P024;shoe;102,46;0,2;85,38;17,08;0;102,46;102,46;New Balance;Trail;Zoom;40;Classic Grey;false
V011719;L0014739;2024-02-02;09:55;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0110;M;30;true;0;15;P060;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Zoom;38;Deep Blue;false
V011720;L0014740;2024-02-14;16:33;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0352;M;29;true;0;10;P003;shoe;106,76;0,2;88,97;17,79;0;106,76;106,76;Nike;Running;Max;37;Classic Grey;false
V011721;L0014741;2024-02-26;18:24;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0122;F;26;true;0;11;P048;shoe;118;0,2;98,33;19,67;0;118;118;Puma;Trail;Pro;39;Premium Black;false
V011722;L0014742;2024-02-22;16:26;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0083;F;22;false;0;0;P069;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Air;42;White;false
V011723;L0014743;2024-02-06;14:46;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0203;M;27;true;0;12;P049;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Air;30;Sunny Yellow;false
V011723;L0014744;2024-02-06;14:46;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0203;M;27;true;0;12;A009;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Tee-shirt;Tee-shirt;XL;Classic Grey;false
V011724;L0014745;2024-02-29;17:35;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0031;2721;2023-08-03;Support;0,27;0,73;C0049;M;44;false;0;0;P085;shoe;89;0,2;74,17;14,83;0;89;89;Puma;Training;Elite;30;Light Green;false
V011725;L0014746;2024-02-19;16:15;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0147;M;40;true;0;8;P085;shoe;89;0,2;74,17;14,83;0;89;89;Puma;Training;Elite;30;Light Green;false
V011726;L0014747;2024-02-02;10:37;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0032;2895;2022-02-22;Manager;0,07;0,93;C0376;F;20;true;0;9;P021;shoe;91,78;0,2;76,48;15,3;0;91,78;91,78;Nike;Training;Flex;43;Red Blood;false
V011727;L0014748;2024-02-13;15:31;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0316;M;50;true;120;7;P070;shoe;71,7;0,2;59,75;11,95;12;83,7;90,55;Nike;Casual;Max;40;Pink;true
V011728;L0014749;2024-02-26;15:48;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0252;F;34;true;0;8;P025;shoe;87;0,2;72,5;14,5;0;87;87;Nike;Casual;Air;42;Red Blood;true
V011729;L0014750;2024-02-15;16:55;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0112;M;21;true;0;16;P044;shoe;160;0,2;133,33;26,67;0;160;160;Puma;Limited Edition;Zoom;38;Gold;true
V011730;L0014751;2024-02-01;17:53;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0274;F;37;true;0;12;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V011730;L0014752;2024-02-01;17:53;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0274;F;37;true;0;12;A009;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Tee-shirt;Tee-shirt;XL;Classic Grey;false
V011731;L0014753;2024-02-28;14:27;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0163;M;16;true;0;18;P069;shoe;153,82;0,2;128,18;25,64;0;153,82;153,82;Nike;Limited Edition;Air;42;White;false
V011731;L0014754;2024-02-28;14:27;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0163;M;16;true;0;18;A003;accessory;13,38;0,2;11,15;2,23;0;13,38;13,38;Accessoire;Sac de sport;Sac de sport;L;Classic Grey;false
V011731;L0014755;2024-02-28;14:27;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0163;M;16;true;0;18;A008;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Bonnet;Bonnet;XL;Classic Grey;false
V011732;L0014756;2024-02-23;09:33;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0029;2470;2023-11-07;Sales;0,06;0,94;C0298;F;29;true;0;8;P025;shoe;87;0,2;72,5;14,5;0;87;87;Nike;Casual;Air;42;Red Blood;true
V011733;L0014757;2024-02-15;12:55;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0199;F;32;true;0;9;P047;shoe;94;0,2;78,33;15,67;0;94;94;Nike;Trail;Zoom;44;Black;false
V011734;L0014758;2024-02-07;14:57;S06;Discount;Peripherie;187;9h/19h;open 5/7;45;E0037;2559;2024-01-09;Sales;0,08;0,92;C0131;F;59;false;0;0;P044;shoe;160;0,2;133,33;26,67;0;160;160;Puma;Limited Edition;Zoom;38;Gold;true
